air_store_id,visit_date,air_genre_name,air_first_area_name,air_second_area_name,hpg_exist,hpg_reserve_visitors,hpg_diffday_visit_reserve,hpg_mindiff,hpg_maxdiff,hpg_total_reserve_visitores,hpg_reserve_count
air_ea7c16131980c837,,Italian/French,Tōkyō-to,Chūō-ku,0,0,-1,-1,-1,0,0
air_eb120e6d384a17a8,,Cafe/Sweets,Fukuoka-ken,Fukuoka-shi,0,0,-1,-1,-1,0,0
air_eb20a89bba7dd3d0,,Japanese food,Tōkyō-to,Chiyoda-ku,0,0,-1,-1,-1,0,0
air_eb2d2653586315dd,,Italian/French,Hyōgo-ken,Nishinomiya-shi,0,0,-1,-1,-1,0,0
air_eb5788dba285e725,,Other,Fukuoka-ken,Fukuoka-shi,0,0,-1,-1,-1,0,0
air_ebd31e812960f517,,Cafe/Sweets,Tōkyō-to,Shibuya-ku,0,0,-1,-1,-1,0,0
air_ebe02c3090271fa9,,Cafe/Sweets,Tōkyō-to,Setagaya-ku,0,0,-1,-1,-1,0,0
air_ec0fad2def4dcff0,,Izakaya,Tōkyō-to,Fuchū-shi,0,0,-1,-1,-1,0,0
air_eca4a5a191e8d993,,Japanese food,Miyagi-ken,Sendai-shi,0,0,-1,-1,-1,0,0
air_eca5e0064dc9314a,,Cafe/Sweets,Fukuoka-ken,Fukuoka-shi,0,0,-1,-1,-1,0,0
air_ecab54b57a71b10d,,Izakaya,Hiroshima-ken,Hiroshima-shi,0,0,-1,-1,-1,0,0
air_eceb97ad6a7d4c07,,Cafe/Sweets,Tōkyō-to,Taitō-ku,0,0,-1,-1,-1,0,0
air_ecf7f141339f1d57,,Italian/French,Tōkyō-to,Chūō-ku,0,0,-1,-1,-1,0,0
air_eda179770dfa9f91,,Izakaya,Ōsaka-fu,Ōsaka-shi,0,0,-1,-1,-1,0,0
air_edd5e3d696a5811b,,Western food,Tōkyō-to,Chiyoda-ku,0,0,-1,-1,-1,0,0
air_ee3a01f0c71a769f,,Cafe/Sweets,Shizuoka-ken,Hamamatsu-shi,0,0,-1,-1,-1,0,0
air_ee3ba9af184c6c82,2016-01-09,Izakaya,Niigata-ken,Niigata-shi,1,10,4,4,4,10,1
air_ee3ba9af184c6c82,2016-01-16,Izakaya,Niigata-ken,Niigata-shi,1,2,2,2,2,2,1
air_ee3ba9af184c6c82,2016-01-21,Izakaya,Niigata-ken,Niigata-shi,1,4,5,5,5,4,1
air_ee3ba9af184c6c82,2016-01-22,Izakaya,Niigata-ken,Niigata-shi,1,9,4,4,4,9,1
air_ee3ba9af184c6c82,2016-01-26,Izakaya,Niigata-ken,Niigata-shi,1,26,11,11,11,26,1
air_ee3ba9af184c6c82,2016-01-29,Izakaya,Niigata-ken,Niigata-shi,1,2,11,11,11,2,1
air_ee3ba9af184c6c82,2016-02-05,Izakaya,Niigata-ken,Niigata-shi,1,2,1,1,1,2,1
air_ee3ba9af184c6c82,2016-02-06,Izakaya,Niigata-ken,Niigata-shi,1,2,9,4,9,6,3
air_ee3ba9af184c6c82,2016-02-06,Izakaya,Niigata-ken,Niigata-shi,1,2,7,4,9,6,3
air_ee3ba9af184c6c82,2016-02-06,Izakaya,Niigata-ken,Niigata-shi,1,2,4,4,9,6,3
air_ee3ba9af184c6c82,2016-02-10,Izakaya,Niigata-ken,Niigata-shi,1,8,17,8,17,11,2
air_ee3ba9af184c6c82,2016-02-10,Izakaya,Niigata-ken,Niigata-shi,1,3,8,8,17,11,2
air_ee3ba9af184c6c82,2016-02-12,Izakaya,Niigata-ken,Niigata-shi,1,2,3,3,3,2,1
air_ee3ba9af184c6c82,2016-02-15,Izakaya,Niigata-ken,Niigata-shi,1,20,3,3,3,20,1
air_ee3ba9af184c6c82,2016-02-19,Izakaya,Niigata-ken,Niigata-shi,1,5,2,2,2,5,1
air_ee3ba9af184c6c82,2016-02-20,Izakaya,Niigata-ken,Niigata-shi,1,2,1,1,1,2,1
air_ee3ba9af184c6c82,2016-02-27,Izakaya,Niigata-ken,Niigata-shi,1,4,5,5,5,4,1
air_ee3ba9af184c6c82,2016-03-08,Izakaya,Niigata-ken,Niigata-shi,1,15,5,5,5,36,2
air_ee3ba9af184c6c82,2016-03-08,Izakaya,Niigata-ken,Niigata-shi,1,21,5,5,5,36,2
air_ee3ba9af184c6c82,2016-03-09,Izakaya,Niigata-ken,Niigata-shi,1,9,36,36,36,9,1
air_ee3ba9af184c6c82,2016-03-12,Izakaya,Niigata-ken,Niigata-shi,1,9,27,27,27,9,1
air_ee3ba9af184c6c82,2016-03-17,Izakaya,Niigata-ken,Niigata-shi,1,3,1,1,1,3,1
air_ee3ba9af184c6c82,2016-03-19,Izakaya,Niigata-ken,Niigata-shi,1,2,4,4,4,4,2
air_ee3ba9af184c6c82,2016-03-19,Izakaya,Niigata-ken,Niigata-shi,1,2,4,4,4,4,2
air_ee3ba9af184c6c82,2016-03-26,Izakaya,Niigata-ken,Niigata-shi,1,6,16,16,16,12,2
air_ee3ba9af184c6c82,2016-03-26,Izakaya,Niigata-ken,Niigata-shi,1,6,16,16,16,12,2
air_ee3ba9af184c6c82,2016-03-28,Izakaya,Niigata-ken,Niigata-shi,1,3,12,12,12,3,1
air_ee3ba9af184c6c82,2016-03-30,Izakaya,Niigata-ken,Niigata-shi,1,19,28,28,28,19,1
air_ee3ba9af184c6c82,2016-03-31,Izakaya,Niigata-ken,Niigata-shi,1,20,24,24,24,20,1
air_ee3ba9af184c6c82,2016-04-01,Izakaya,Niigata-ken,Niigata-shi,1,2,2,2,2,2,1
air_ee3ba9af184c6c82,2016-04-02,Izakaya,Niigata-ken,Niigata-shi,1,2,1,1,1,2,1
air_ee3ba9af184c6c82,2016-04-06,Izakaya,Niigata-ken,Niigata-shi,1,13,11,11,11,13,1
air_ee3ba9af184c6c82,2016-04-08,Izakaya,Niigata-ken,Niigata-shi,1,5,9,9,9,5,1
air_ee3ba9af184c6c82,2016-04-09,Izakaya,Niigata-ken,Niigata-shi,1,8,13,13,13,8,1
air_ee3ba9af184c6c82,2016-04-19,Izakaya,Niigata-ken,Niigata-shi,1,4,1,1,1,4,1
air_ee3ba9af184c6c82,2016-04-22,Izakaya,Niigata-ken,Niigata-shi,1,5,20,20,20,5,1
air_ee3ba9af184c6c82,2016-04-23,Izakaya,Niigata-ken,Niigata-shi,1,6,10,10,10,6,1
air_ee3ba9af184c6c82,2016-04-26,Izakaya,Niigata-ken,Niigata-shi,1,9,5,5,5,9,1
air_ee3ba9af184c6c82,2016-04-29,Izakaya,Niigata-ken,Niigata-shi,1,2,14,3,14,4,2
air_ee3ba9af184c6c82,2016-04-29,Izakaya,Niigata-ken,Niigata-shi,1,2,3,3,14,4,2
air_ee3ba9af184c6c82,2016-05-04,Izakaya,Niigata-ken,Niigata-shi,1,2,3,3,3,2,1
air_ee3ba9af184c6c82,2016-05-06,Izakaya,Niigata-ken,Niigata-shi,1,2,8,8,8,2,1
air_ee3ba9af184c6c82,2016-05-11,Izakaya,Niigata-ken,Niigata-shi,1,2,1,1,1,2,1
air_ee3ba9af184c6c82,2016-05-13,Izakaya,Niigata-ken,Niigata-shi,1,7,4,4,4,7,1
air_ee3ba9af184c6c82,2016-05-14,Izakaya,Niigata-ken,Niigata-shi,1,9,11,5,11,15,2
air_ee3ba9af184c6c82,2016-05-14,Izakaya,Niigata-ken,Niigata-shi,1,6,5,5,11,15,2
air_ee3ba9af184c6c82,2016-05-25,Izakaya,Niigata-ken,Niigata-shi,1,32,6,5,6,34,2
air_ee3ba9af184c6c82,2016-05-25,Izakaya,Niigata-ken,Niigata-shi,1,2,5,5,6,34,2
air_ee3ba9af184c6c82,2016-05-26,Izakaya,Niigata-ken,Niigata-shi,1,5,3,3,3,5,1
air_ee3ba9af184c6c82,2016-05-27,Izakaya,Niigata-ken,Niigata-shi,1,5,14,14,14,5,1
air_ee3ba9af184c6c82,2016-05-28,Izakaya,Niigata-ken,Niigata-shi,1,10,17,3,17,13,2
air_ee3ba9af184c6c82,2016-05-28,Izakaya,Niigata-ken,Niigata-shi,1,3,3,3,17,13,2
air_ee3ba9af184c6c82,2016-06-03,Izakaya,Niigata-ken,Niigata-shi,1,13,12,12,12,13,1
air_ee3ba9af184c6c82,2016-06-04,Izakaya,Niigata-ken,Niigata-shi,1,2,3,3,3,2,1
air_ee3ba9af184c6c82,2016-06-11,Izakaya,Niigata-ken,Niigata-shi,1,2,3,3,3,2,1
air_ee3ba9af184c6c82,2016-06-14,Izakaya,Niigata-ken,Niigata-shi,1,4,5,5,5,4,1
air_ee3ba9af184c6c82,2016-06-15,Izakaya,Niigata-ken,Niigata-shi,1,2,2,2,2,2,1
air_ee3ba9af184c6c82,2016-06-22,Izakaya,Niigata-ken,Niigata-shi,1,2,4,4,4,2,1
air_ee3ba9af184c6c82,2016-06-24,Izakaya,Niigata-ken,Niigata-shi,1,11,11,4,11,19,2
air_ee3ba9af184c6c82,2016-06-24,Izakaya,Niigata-ken,Niigata-shi,1,8,4,4,11,19,2
air_ee3ba9af184c6c82,2016-06-25,Izakaya,Niigata-ken,Niigata-shi,1,2,10,10,10,2,1
air_ee3ba9af184c6c82,2016-06-30,Izakaya,Niigata-ken,Niigata-shi,1,6,7,7,7,6,1
air_ee3ba9af184c6c82,2016-07-08,Izakaya,Niigata-ken,Niigata-shi,1,2,12,12,20,8,3
air_ee3ba9af184c6c82,2016-07-08,Izakaya,Niigata-ken,Niigata-shi,1,4,20,12,20,8,3
air_ee3ba9af184c6c82,2016-07-08,Izakaya,Niigata-ken,Niigata-shi,1,2,12,12,20,8,3
air_ee3ba9af184c6c82,2016-07-09,Izakaya,Niigata-ken,Niigata-shi,1,2,2,2,3,4,2
air_ee3ba9af184c6c82,2016-07-09,Izakaya,Niigata-ken,Niigata-shi,1,2,3,2,3,4,2
air_ee3ba9af184c6c82,2016-07-12,Izakaya,Niigata-ken,Niigata-shi,1,4,7,7,7,4,1
air_ee3ba9af184c6c82,2016-07-15,Izakaya,Niigata-ken,Niigata-shi,1,26,4,4,4,28,2
air_ee3ba9af184c6c82,2016-07-15,Izakaya,Niigata-ken,Niigata-shi,1,2,4,4,4,28,2
air_ee3ba9af184c6c82,2016-07-16,Izakaya,Niigata-ken,Niigata-shi,1,2,26,26,27,5,2
air_ee3ba9af184c6c82,2016-07-16,Izakaya,Niigata-ken,Niigata-shi,1,3,27,26,27,5,2
air_ee3ba9af184c6c82,2016-07-19,Izakaya,Niigata-ken,Niigata-shi,1,24,5,5,5,24,1
air_ee3ba9af184c6c82,2016-07-20,Izakaya,Niigata-ken,Niigata-shi,1,3,14,14,14,3,1
air_ee3ba9af184c6c82,2016-07-22,Izakaya,Niigata-ken,Niigata-shi,1,2,11,11,11,2,1
air_ee3ba9af184c6c82,2016-07-23,Izakaya,Niigata-ken,Niigata-shi,1,4,12,11,12,6,2
air_ee3ba9af184c6c82,2016-07-23,Izakaya,Niigata-ken,Niigata-shi,1,2,11,11,12,6,2
air_ee3ba9af184c6c82,2016-07-26,Izakaya,Niigata-ken,Niigata-shi,1,7,4,4,4,7,1
air_ee3ba9af184c6c82,2016-07-29,Izakaya,Niigata-ken,Niigata-shi,1,2,10,10,10,2,1
air_ee3ba9af184c6c82,2016-07-30,Izakaya,Niigata-ken,Niigata-shi,1,6,13,13,16,12,2
air_ee3ba9af184c6c82,2016-07-30,Izakaya,Niigata-ken,Niigata-shi,1,6,16,13,16,12,2
air_ee3ba9af184c6c82,2016-08-06,Izakaya,Niigata-ken,Niigata-shi,1,6,10,10,10,6,1
air_ee3ba9af184c6c82,2016-08-11,Izakaya,Niigata-ken,Niigata-shi,1,7,16,3,16,12,2
air_ee3ba9af184c6c82,2016-08-11,Izakaya,Niigata-ken,Niigata-shi,1,5,3,3,16,12,2
air_ee3ba9af184c6c82,2016-08-12,Izakaya,Niigata-ken,Niigata-shi,1,2,5,5,5,2,1
air_ee3ba9af184c6c82,2016-08-13,Izakaya,Niigata-ken,Niigata-shi,1,6,13,13,13,6,1
air_ee3ba9af184c6c82,2016-08-19,Izakaya,Niigata-ken,Niigata-shi,1,7,24,24,24,7,1
air_ee3ba9af184c6c82,2016-08-20,Izakaya,Niigata-ken,Niigata-shi,1,3,5,2,5,6,2
air_ee3ba9af184c6c82,2016-08-20,Izakaya,Niigata-ken,Niigata-shi,1,3,2,2,5,6,2
air_ee3ba9af184c6c82,2016-08-30,Izakaya,Niigata-ken,Niigata-shi,1,9,18,18,18,9,1
air_ee3ba9af184c6c82,2016-09-07,Izakaya,Niigata-ken,Niigata-shi,1,5,11,11,11,5,1
air_ee3ba9af184c6c82,2016-09-09,Izakaya,Niigata-ken,Niigata-shi,1,6,6,6,6,6,1
air_ee3ba9af184c6c82,2016-09-10,Izakaya,Niigata-ken,Niigata-shi,1,6,5,5,24,8,2
air_ee3ba9af184c6c82,2016-09-10,Izakaya,Niigata-ken,Niigata-shi,1,2,24,5,24,8,2
air_ee3ba9af184c6c82,2016-09-21,Izakaya,Niigata-ken,Niigata-shi,1,5,5,5,6,10,2
air_ee3ba9af184c6c82,2016-09-21,Izakaya,Niigata-ken,Niigata-shi,1,5,6,5,6,10,2
air_ee3ba9af184c6c82,2016-09-23,Izakaya,Niigata-ken,Niigata-shi,1,3,4,4,4,3,1
air_ee3ba9af184c6c82,2016-09-24,Izakaya,Niigata-ken,Niigata-shi,1,3,2,2,2,3,1
air_ee3ba9af184c6c82,2016-10-07,Izakaya,Niigata-ken,Niigata-shi,1,8,16,16,16,8,1
air_ee3ba9af184c6c82,2016-10-15,Izakaya,Niigata-ken,Niigata-shi,1,2,4,4,6,4,2
air_ee3ba9af184c6c82,2016-10-15,Izakaya,Niigata-ken,Niigata-shi,1,2,6,4,6,4,2
air_ee3ba9af184c6c82,2016-10-20,Izakaya,Niigata-ken,Niigata-shi,1,13,2,2,2,13,1
air_ee3ba9af184c6c82,2016-10-21,Izakaya,Niigata-ken,Niigata-shi,1,4,10,10,10,4,1
air_ee3ba9af184c6c82,2016-10-24,Izakaya,Niigata-ken,Niigata-shi,1,5,4,4,4,5,1
air_ee3ba9af184c6c82,2016-10-29,Izakaya,Niigata-ken,Niigata-shi,1,6,14,14,16,14,2
air_ee3ba9af184c6c82,2016-10-29,Izakaya,Niigata-ken,Niigata-shi,1,8,16,14,16,14,2
air_ee3ba9af184c6c82,2016-11-01,Izakaya,Niigata-ken,Niigata-shi,1,4,4,4,4,4,1
air_ee3ba9af184c6c82,2016-11-04,Izakaya,Niigata-ken,Niigata-shi,1,4,2,2,4,7,2
air_ee3ba9af184c6c82,2016-11-04,Izakaya,Niigata-ken,Niigata-shi,1,3,4,2,4,7,2
air_ee3ba9af184c6c82,2016-11-07,Izakaya,Niigata-ken,Niigata-shi,1,24,32,32,32,24,1
air_ee3ba9af184c6c82,2016-11-10,Izakaya,Niigata-ken,Niigata-shi,1,2,3,3,3,2,1
air_ee3ba9af184c6c82,2016-11-11,Izakaya,Niigata-ken,Niigata-shi,1,2,2,2,2,2,1
air_ee3ba9af184c6c82,2016-11-18,Izakaya,Niigata-ken,Niigata-shi,1,2,9,9,9,2,1
air_ee3ba9af184c6c82,2016-11-22,Izakaya,Niigata-ken,Niigata-shi,1,2,10,10,10,2,1
air_ee3ba9af184c6c82,2016-11-25,Izakaya,Niigata-ken,Niigata-shi,1,4,10,10,37,34,2
air_ee3ba9af184c6c82,2016-11-25,Izakaya,Niigata-ken,Niigata-shi,1,30,37,10,37,34,2
air_ee3ba9af184c6c82,2016-11-26,Izakaya,Niigata-ken,Niigata-shi,1,4,19,11,38,24,4
air_ee3ba9af184c6c82,2016-11-26,Izakaya,Niigata-ken,Niigata-shi,1,7,38,11,38,24,4
air_ee3ba9af184c6c82,2016-11-26,Izakaya,Niigata-ken,Niigata-shi,1,11,24,11,38,24,4
air_ee3ba9af184c6c82,2016-11-26,Izakaya,Niigata-ken,Niigata-shi,1,2,11,11,38,24,4
air_ee3ba9af184c6c82,2016-12-02,Izakaya,Niigata-ken,Niigata-shi,1,2,3,2,3,9,3
air_ee3ba9af184c6c82,2016-12-02,Izakaya,Niigata-ken,Niigata-shi,1,5,2,2,3,9,3
air_ee3ba9af184c6c82,2016-12-02,Izakaya,Niigata-ken,Niigata-shi,1,2,3,2,3,9,3
air_ee3ba9af184c6c82,2016-12-03,Izakaya,Niigata-ken,Niigata-shi,1,5,10,10,10,5,1
air_ee3ba9af184c6c82,2016-12-08,Izakaya,Niigata-ken,Niigata-shi,1,3,2,2,2,3,1
air_ee3ba9af184c6c82,2016-12-09,Izakaya,Niigata-ken,Niigata-shi,1,2,1,1,1,2,1
air_ee3ba9af184c6c82,2016-12-10,Izakaya,Niigata-ken,Niigata-shi,1,2,2,2,30,17,2
air_ee3ba9af184c6c82,2016-12-10,Izakaya,Niigata-ken,Niigata-shi,1,15,30,2,30,17,2
air_ee3ba9af184c6c82,2016-12-12,Izakaya,Niigata-ken,Niigata-shi,1,2,5,5,5,2,1
air_ee3ba9af184c6c82,2016-12-15,Izakaya,Niigata-ken,Niigata-shi,1,2,0,0,0,2,1
air_ee3ba9af184c6c82,2016-12-16,Izakaya,Niigata-ken,Niigata-shi,1,3,5,1,7,10,3
air_ee3ba9af184c6c82,2016-12-16,Izakaya,Niigata-ken,Niigata-shi,1,2,1,1,7,10,3
air_ee3ba9af184c6c82,2016-12-16,Izakaya,Niigata-ken,Niigata-shi,1,5,7,1,7,10,3
air_ee3ba9af184c6c82,2016-12-17,Izakaya,Niigata-ken,Niigata-shi,1,10,14,3,32,54,6
air_ee3ba9af184c6c82,2016-12-17,Izakaya,Niigata-ken,Niigata-shi,1,4,11,3,32,54,6
air_ee3ba9af184c6c82,2016-12-17,Izakaya,Niigata-ken,Niigata-shi,1,2,3,3,32,54,6
air_ee3ba9af184c6c82,2016-12-17,Izakaya,Niigata-ken,Niigata-shi,1,18,32,3,32,54,6
air_ee3ba9af184c6c82,2016-12-17,Izakaya,Niigata-ken,Niigata-shi,1,9,3,3,32,54,6
air_ee3ba9af184c6c82,2016-12-17,Izakaya,Niigata-ken,Niigata-shi,1,11,16,3,32,54,6
air_ee3ba9af184c6c82,2016-12-21,Izakaya,Niigata-ken,Niigata-shi,1,4,0,0,0,4,1
air_ee3ba9af184c6c82,2016-12-22,Izakaya,Niigata-ken,Niigata-shi,1,2,10,5,21,21,5
air_ee3ba9af184c6c82,2016-12-22,Izakaya,Niigata-ken,Niigata-shi,1,3,6,5,21,21,5
air_ee3ba9af184c6c82,2016-12-22,Izakaya,Niigata-ken,Niigata-shi,1,2,11,5,21,21,5
air_ee3ba9af184c6c82,2016-12-22,Izakaya,Niigata-ken,Niigata-shi,1,8,21,5,21,21,5
air_ee3ba9af184c6c82,2016-12-22,Izakaya,Niigata-ken,Niigata-shi,1,6,5,5,21,21,5
air_ee3ba9af184c6c82,2016-12-24,Izakaya,Niigata-ken,Niigata-shi,1,2,0,0,2,4,2
air_ee3ba9af184c6c82,2016-12-24,Izakaya,Niigata-ken,Niigata-shi,1,2,2,0,2,4,2
air_ee3ba9af184c6c82,2016-12-26,Izakaya,Niigata-ken,Niigata-shi,1,5,1,1,1,5,1
air_ee3ba9af184c6c82,2016-12-28,Izakaya,Niigata-ken,Niigata-shi,1,20,19,1,19,34,4
air_ee3ba9af184c6c82,2016-12-28,Izakaya,Niigata-ken,Niigata-shi,1,3,1,1,19,34,4
air_ee3ba9af184c6c82,2016-12-28,Izakaya,Niigata-ken,Niigata-shi,1,5,3,1,19,34,4
air_ee3ba9af184c6c82,2016-12-28,Izakaya,Niigata-ken,Niigata-shi,1,6,8,1,19,34,4
air_ee3ba9af184c6c82,2016-12-29,Izakaya,Niigata-ken,Niigata-shi,1,14,29,3,32,42,5
air_ee3ba9af184c6c82,2016-12-29,Izakaya,Niigata-ken,Niigata-shi,1,20,27,3,32,42,5
air_ee3ba9af184c6c82,2016-12-29,Izakaya,Niigata-ken,Niigata-shi,1,4,18,3,32,42,5
air_ee3ba9af184c6c82,2016-12-29,Izakaya,Niigata-ken,Niigata-shi,1,2,32,3,32,42,5
air_ee3ba9af184c6c82,2016-12-29,Izakaya,Niigata-ken,Niigata-shi,1,2,3,3,32,42,5
air_ee3ba9af184c6c82,2016-12-30,Izakaya,Niigata-ken,Niigata-shi,1,10,14,14,14,10,1
air_ee3ba9af184c6c82,2016-12-31,Izakaya,Niigata-ken,Niigata-shi,1,2,43,43,43,2,1
air_ee3ba9af184c6c82,2017-01-05,Izakaya,Niigata-ken,Niigata-shi,1,2,1,1,1,2,1
air_ee3ba9af184c6c82,2017-01-06,Izakaya,Niigata-ken,Niigata-shi,1,5,10,10,10,5,1
air_ee3ba9af184c6c82,2017-01-08,Izakaya,Niigata-ken,Niigata-shi,1,2,1,1,16,10,2
air_ee3ba9af184c6c82,2017-01-08,Izakaya,Niigata-ken,Niigata-shi,1,8,16,1,16,10,2
air_ee3ba9af184c6c82,2017-01-11,Izakaya,Niigata-ken,Niigata-shi,1,2,1,1,1,2,1
air_ee3ba9af184c6c82,2017-01-13,Izakaya,Niigata-ken,Niigata-shi,1,11,42,42,42,11,1
air_ee3ba9af184c6c82,2017-01-17,Izakaya,Niigata-ken,Niigata-shi,1,2,2,2,2,2,1
air_ee3ba9af184c6c82,2017-01-18,Izakaya,Niigata-ken,Niigata-shi,1,12,11,11,11,12,1
air_ee3ba9af184c6c82,2017-01-21,Izakaya,Niigata-ken,Niigata-shi,1,6,16,16,16,6,1
air_ee3ba9af184c6c82,2017-01-23,Izakaya,Niigata-ken,Niigata-shi,1,4,16,16,16,4,1
air_ee3ba9af184c6c82,2017-01-27,Izakaya,Niigata-ken,Niigata-shi,1,18,20,20,20,18,1
air_ee3ba9af184c6c82,2017-01-28,Izakaya,Niigata-ken,Niigata-shi,1,5,49,2,49,12,4
air_ee3ba9af184c6c82,2017-01-28,Izakaya,Niigata-ken,Niigata-shi,1,2,6,2,49,12,4
air_ee3ba9af184c6c82,2017-01-28,Izakaya,Niigata-ken,Niigata-shi,1,2,2,2,49,12,4
air_ee3ba9af184c6c82,2017-01-28,Izakaya,Niigata-ken,Niigata-shi,1,3,25,2,49,12,4
air_ee3ba9af184c6c82,2017-02-01,Izakaya,Niigata-ken,Niigata-shi,1,2,1,1,1,2,1
air_ee3ba9af184c6c82,2017-02-02,Izakaya,Niigata-ken,Niigata-shi,1,2,2,2,2,2,1
air_ee3ba9af184c6c82,2017-02-04,Izakaya,Niigata-ken,Niigata-shi,1,3,8,8,8,3,1
air_ee3ba9af184c6c82,2017-02-09,Izakaya,Niigata-ken,Niigata-shi,1,3,3,3,3,3,1
air_ee3ba9af184c6c82,2017-02-10,Izakaya,Niigata-ken,Niigata-shi,1,9,4,3,7,18,3
air_ee3ba9af184c6c82,2017-02-10,Izakaya,Niigata-ken,Niigata-shi,1,3,3,3,7,18,3
air_ee3ba9af184c6c82,2017-02-10,Izakaya,Niigata-ken,Niigata-shi,1,6,7,3,7,18,3
air_ee3ba9af184c6c82,2017-02-13,Izakaya,Niigata-ken,Niigata-shi,1,2,5,5,5,2,1
air_ee3ba9af184c6c82,2017-02-15,Izakaya,Niigata-ken,Niigata-shi,1,6,11,11,11,6,1
air_ee3ba9af184c6c82,2017-02-16,Izakaya,Niigata-ken,Niigata-shi,1,2,8,8,8,2,1
air_ee3ba9af184c6c82,2017-02-17,Izakaya,Niigata-ken,Niigata-shi,1,2,9,9,9,12,2
air_ee3ba9af184c6c82,2017-02-17,Izakaya,Niigata-ken,Niigata-shi,1,10,9,9,9,12,2
air_ee3ba9af184c6c82,2017-02-18,Izakaya,Niigata-ken,Niigata-shi,1,4,1,1,28,15,3
air_ee3ba9af184c6c82,2017-02-18,Izakaya,Niigata-ken,Niigata-shi,1,2,28,1,28,15,3
air_ee3ba9af184c6c82,2017-02-18,Izakaya,Niigata-ken,Niigata-shi,1,9,7,1,28,15,3
air_ee3ba9af184c6c82,2017-02-22,Izakaya,Niigata-ken,Niigata-shi,1,8,26,26,26,8,1
air_ee3ba9af184c6c82,2017-02-27,Izakaya,Niigata-ken,Niigata-shi,1,4,7,7,7,4,1
air_ee3ba9af184c6c82,2017-03-04,Izakaya,Niigata-ken,Niigata-shi,1,3,3,3,7,5,2
air_ee3ba9af184c6c82,2017-03-04,Izakaya,Niigata-ken,Niigata-shi,1,2,7,3,7,5,2
air_ee3ba9af184c6c82,2017-03-07,Izakaya,Niigata-ken,Niigata-shi,1,32,18,18,18,32,1
air_ee3ba9af184c6c82,2017-03-09,Izakaya,Niigata-ken,Niigata-shi,1,5,16,16,16,5,1
air_ee3ba9af184c6c82,2017-03-10,Izakaya,Niigata-ken,Niigata-shi,1,15,21,21,21,15,1
air_ee3ba9af184c6c82,2017-03-11,Izakaya,Niigata-ken,Niigata-shi,1,6,19,3,19,14,3
air_ee3ba9af184c6c82,2017-03-11,Izakaya,Niigata-ken,Niigata-shi,1,3,8,3,19,14,3
air_ee3ba9af184c6c82,2017-03-11,Izakaya,Niigata-ken,Niigata-shi,1,5,3,3,19,14,3
air_ee3ba9af184c6c82,2017-03-15,Izakaya,Niigata-ken,Niigata-shi,1,13,5,5,5,13,1
air_ee3ba9af184c6c82,2017-03-17,Izakaya,Niigata-ken,Niigata-shi,1,3,3,3,3,3,1
air_ee3ba9af184c6c82,2017-03-18,Izakaya,Niigata-ken,Niigata-shi,1,4,14,14,14,4,1
air_ee3ba9af184c6c82,2017-03-19,Izakaya,Niigata-ken,Niigata-shi,1,2,1,1,1,2,1
air_ee3ba9af184c6c82,2017-03-22,Izakaya,Niigata-ken,Niigata-shi,1,2,7,7,7,2,1
air_ee3ba9af184c6c82,2017-03-24,Izakaya,Niigata-ken,Niigata-shi,1,16,18,18,18,16,1
air_ee3ba9af184c6c82,2017-03-25,Izakaya,Niigata-ken,Niigata-shi,1,3,40,40,40,3,1
air_ee3ba9af184c6c82,2017-03-28,Izakaya,Niigata-ken,Niigata-shi,1,16,14,7,14,41,2
air_ee3ba9af184c6c82,2017-03-28,Izakaya,Niigata-ken,Niigata-shi,1,25,7,7,14,41,2
air_ee3ba9af184c6c82,2017-03-30,Izakaya,Niigata-ken,Niigata-shi,1,4,0,0,0,4,1
air_ee3ba9af184c6c82,2017-03-31,Izakaya,Niigata-ken,Niigata-shi,1,15,12,5,12,22,2
air_ee3ba9af184c6c82,2017-03-31,Izakaya,Niigata-ken,Niigata-shi,1,7,5,5,12,22,2
air_ee3ba9af184c6c82,2017-04-07,Izakaya,Niigata-ken,Niigata-shi,1,10,3,3,3,10,1
air_ee3ba9af184c6c82,2017-04-08,Izakaya,Niigata-ken,Niigata-shi,1,5,7,2,7,7,2
air_ee3ba9af184c6c82,2017-04-08,Izakaya,Niigata-ken,Niigata-shi,1,2,2,2,7,7,2
air_ee3ba9af184c6c82,2017-04-12,Izakaya,Niigata-ken,Niigata-shi,1,16,3,3,3,16,1
air_ee3ba9af184c6c82,2017-04-14,Izakaya,Niigata-ken,Niigata-shi,1,7,10,5,10,18,2
air_ee3ba9af184c6c82,2017-04-14,Izakaya,Niigata-ken,Niigata-shi,1,11,5,5,10,18,2
air_ee3ba9af184c6c82,2017-04-15,Izakaya,Niigata-ken,Niigata-shi,1,4,9,9,9,4,1
air_ee3ba9af184c6c82,2017-04-17,Izakaya,Niigata-ken,Niigata-shi,1,13,12,12,12,13,1
air_ee3ba9af184c6c82,2017-04-18,Izakaya,Niigata-ken,Niigata-shi,1,2,5,5,5,2,1
air_ee3ba9af184c6c82,2017-04-19,Izakaya,Niigata-ken,Niigata-shi,1,20,41,14,41,22,2
air_ee3ba9af184c6c82,2017-04-19,Izakaya,Niigata-ken,Niigata-shi,1,2,14,14,41,22,2
air_ee3ba9af184c6c82,2017-04-21,Izakaya,Niigata-ken,Niigata-shi,1,5,2,1,15,11,3
